,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_the_most_natural_answer_to_the_question_above,choose_the_most_natural_answer_to_the_question_above:confidence,_created_at,orig__unit_id,_updated_at,choose_the_most_natural_answer_to_the_question_above_gold,choose_the_most_natural_answer_to_the_question_above_gold_reason,would_you_be_able_to_tell_me_what_the_balance_on_my_room_is,Label,Diff,Low_confidence,Low_confidence & diff,both_low_conf_with_diff,high_conf_toby_low_conf_info_desk_with_diff,label_ml
1218,1811816585,FALSE,finalized,5,7/15/2018 5:33:03,2,1,7/13/2018 18:17:00,1810988938,7/13/2018 18:17:00,,,"hi, is there free wifi in the room?",1,0,0,0,0,0,1
1219,1811818692,FALSE,finalized,5,7/15/2018 19:28:45,2,1,7/13/2018 18:17:18,1810991115,7/13/2018 18:17:18,,,We are wondering when we can check in today?,1,0,0,0,0,0,1
1220,1811813584,FALSE,finalized,5,7/15/2018 15:11:33,2,0.6058,7/13/2018 18:16:36,1810985866,7/13/2018 18:16:36,,,Can you tell me what my wifi username is?,1,0,1,0,0,0,1
1221,1811817316,FALSE,finalized,5,7/15/2018 22:12:24,2,0.5705,7/13/2018 18:17:06,1810989695,7/13/2018 18:17:06,,,And when does it close on Saturday?,1,0,1,0,0,0,1
1222,1811816461,FALSE,finalized,5,7/15/2018 22:12:24,0,0.8131,7/13/2018 18:16:59,1810988809,7/13/2018 18:16:59,,,"I did leave it, how can I get it?",0,0,0,0,0,0,2
1223,1811814900,FALSE,finalized,6,7/15/2018 5:07:36,2,0.8204,7/13/2018 18:16:46,1810987213,7/13/2018 18:16:46,,,Can you please make a recommendation as to where we can rent bikes for the day?,1,0,0,0,0,0,1
1224,1811815920,FALSE,finalized,5,7/15/2018 18:58:57,2,0.7877,7/13/2018 18:16:54,1810988258,7/13/2018 18:16:54,,,Also is there diving w sharks here?,1,0,0,0,0,0,1
1225,1811816135,FALSE,finalized,5,7/16/2018 0:32:05,2,0.786,7/13/2018 18:16:56,1810988478,7/13/2018 18:16:56,,,Ok - thanks so much - can we store our luggage somewhere for a few hours?,1,0,0,0,0,0,1
1226,1811816206,FALSE,finalized,5,7/15/2018 9:05:56,0,0.5914,7/13/2018 18:16:57,1810988550,7/13/2018 18:16:57,,,can we have noon?,0,0,1,0,0,0,2
1227,1811814201,FALSE,finalized,5,7/15/2018 20:38:42,2,1,7/13/2018 18:16:41,1810986498,7/13/2018 18:16:41,,,"Thanks, is there a gym facility?",1,0,0,0,0,0,1
1228,1811813511,FALSE,finalized,5,7/15/2018 19:28:22,2,0.7941,7/13/2018 18:16:35,1810985791,7/13/2018 18:16:35,,,"If we get there at 2:00, can we get in to our room?",1,0,0,0,0,0,1
1229,1811817228,FALSE,finalized,5,7/16/2018 2:39:13,2,0.8056,7/13/2018 18:17:05,1810989603,7/13/2018 18:17:05,,,Hi - silly question - how do I lock door when leaving?,1,0,0,0,0,0,1
1230,1811819114,FALSE,finalized,5,7/16/2018 3:34:42,2,0.6168,7/13/2018 18:17:21,1810991566,7/13/2018 18:17:21,,,Can you tell me how to connect my Iphone to the apple TV?,1,0,1,0,0,0,1
1231,1811818098,FALSE,finalized,5,7/16/2018 1:49:50,3,0.3889,7/13/2018 18:17:13,1810990506,7/13/2018 18:17:13,,,There is still a pending $40 charge on my credit card...can you tell me what is going on here?,0,0,1,0,0,0,0
1232,1811814850,FALSE,finalized,5,7/15/2018 12:18:50,2,1,7/13/2018 18:16:46,1810987164,7/13/2018 18:16:46,,,Please tell me how far are we by car to the botanical gardens ?,1,0,0,0,0,0,1
1233,1811816763,FALSE,finalized,5,7/15/2018 19:01:23,2,0.5941,7/13/2018 18:17:01,1810989126,7/13/2018 18:17:01,,,but not sure where I park?,1,0,1,0,0,0,1
1234,1811818708,FALSE,finalized,5,7/16/2018 0:21:43,1,0.64,7/13/2018 18:17:18,1810991132,7/13/2018 18:17:18,,,Hi- is there a ryman tour that you could help us get on saturday,0,0,1,0,0,0,0
1235,1811814139,FALSE,finalized,5,7/15/2018 20:12:21,2,0.7982,7/13/2018 18:16:40,1810986429,7/13/2018 18:16:40,,,How early can we check in?.— hope before 2.,1,0,0,0,0,0,1
1236,1811818290,FALSE,finalized,5,7/16/2018 2:57:09,1,1,7/13/2018 18:17:14,1810990700,7/13/2018 18:17:14,,,"Pfister Butler, can you order a pizza for me from in room dining?",0,0,0,0,0,0,0
1237,1811815692,FALSE,finalized,5,7/15/2018 5:33:34,2,1,7/13/2018 18:16:53,1810988027,7/13/2018 18:16:53,,,Hello do you have any recommendations for Italian dinner downtown,1,0,0,0,0,0,1
1238,1811813996,FALSE,finalized,5,7/15/2018 19:37:34,2,1,7/13/2018 18:16:39,1810986283,7/13/2018 18:16:39,,,Just one question what time is check in??,1,0,0,0,0,0,1
1239,1811813640,FALSE,finalized,5,7/15/2018 19:19:44,2,1,7/13/2018 18:16:36,1810985924,7/13/2018 18:16:36,,,1136.What time does the bowling alley op n tomorrow?,1,0,0,0,0,0,1
1240,1811817152,FALSE,finalized,5,7/16/2018 4:20:26,2,0.797,7/13/2018 18:17:05,1810989525,7/13/2018 18:17:05,,,So I’m at the entrance where is the keypad,1,0,0,0,0,0,1
1241,1811814367,FALSE,finalized,5,7/15/2018 18:32:38,2,0.808,7/13/2018 18:16:42,1810986667,7/13/2018 18:16:42,,,what time is check in,1,0,0,0,0,0,1
1242,1811814991,FALSE,finalized,5,7/16/2018 0:05:51,3,1,7/13/2018 18:16:47,1810987311,7/13/2018 18:16:47,,,"We were informed we had a free night coming to us when we checked in, how do we redeem this?",0,0,0,0,0,0,0
1243,1811814794,FALSE,finalized,5,7/15/2018 10:13:50,2,0.7775,7/13/2018 18:16:45,1810987107,7/13/2018 18:16:45,,,Hello is it possible to reserve a tennis court for my wife,1,0,0,0,0,0,1
1244,1811816252,FALSE,finalized,6,7/15/2018 9:32:29,2,1,7/13/2018 18:16:57,1810988598,7/13/2018 18:16:57,,,Sorry to bug- is there a gym in the building?,1,0,0,0,0,0,1
1245,1811815941,FALSE,finalized,5,7/16/2018 2:24:34,2,1,7/13/2018 18:16:54,1810988280,7/13/2018 18:16:54,,,Thank you - what's the famous restaurant on the beach?,1,0,0,0,0,0,1
1246,1811816512,FALSE,finalized,5,7/15/2018 19:49:49,2,1,7/13/2018 18:16:59,1810988862,7/13/2018 18:16:59,,,"also, we're not sure if we're renting a car, can we purchase parking at a later time?",1,0,0,0,0,0,1
1247,1811816592,FALSE,finalized,5,7/16/2018 4:17:43,0,0.8175,7/13/2018 18:17:00,1810988945,7/13/2018 18:17:00,,,Can you confirm where it is,0,0,0,0,0,0,2
1248,1811816467,FALSE,finalized,5,7/15/2018 15:39:47,0,0.8039,7/13/2018 18:16:59,1810988816,7/13/2018 18:16:59,,,I'm really looking forward to the stay :blush: can you let me know on Fr,0,0,0,0,0,0,2
1249,1811817917,FALSE,finalized,5,7/15/2018 14:07:59,2,1,7/13/2018 18:17:11,1810990316,7/13/2018 18:17:11,,,Hi what's with the flashing fire alarm lights??,1,0,0,0,0,0,1
1250,1811816513,FALSE,finalized,5,7/16/2018 4:25:09,2,1,7/13/2018 18:16:59,1810988863,7/13/2018 18:16:59,,,"For parking purposes, on what floor is unit 1327?",1,0,0,0,0,0,1
1251,1811817663,FALSE,finalized,5,7/15/2018 18:06:34,2,0.78,7/13/2018 18:17:09,1810990053,7/13/2018 18:17:09,,,is there any way we can check in earlier today?,1,0,0,0,0,0,1
1252,1811815776,FALSE,finalized,5,7/15/2018 19:13:03,2,0.4144,7/13/2018 18:16:53,1810988112,7/13/2018 18:16:53,,,"We have a party of 11, do you have something larger?",1,0,1,0,0,0,1
1253,1811814556,FALSE,finalized,5,7/15/2018 19:36:03,2,0.4126,7/13/2018 18:16:43,1810986864,7/13/2018 18:16:43,,,"Thank you, please confirm with me what time is check in?",1,0,1,0,0,0,1
1254,1811817101,FALSE,finalized,5,7/15/2018 18:49:49,2,1,7/13/2018 18:17:04,1810989473,7/13/2018 18:17:04,,,"Hello again, what is the wifi name and password please?",1,0,0,0,0,0,1
1255,1811818309,FALSE,finalized,5,7/15/2018 19:50:33,0,1,7/13/2018 18:17:15,1810990720,7/13/2018 18:17:15,,,That is it for now!!!,0,0,0,0,0,0,2
1256,1811815094,FALSE,finalized,5,7/15/2018 12:46:30,3,0.6117,7/13/2018 18:16:48,1810987414,7/13/2018 18:16:48,,,Do you know what floor our room is on?,0,0,1,0,0,0,0
1257,1811816817,FALSE,finalized,5,7/15/2018 18:29:02,2,0.5832,7/13/2018 18:17:02,1810989181,7/13/2018 18:17:02,,,Do you need a card or is it taken care of after we leave?,1,0,1,0,0,0,1
1258,1811818930,FALSE,finalized,5,7/16/2018 1:32:56,3,0.38,7/13/2018 18:17:20,1810991361,7/13/2018 18:17:20,,,"d if so, what type of room and what would the addition charge be?",0,0,1,0,0,0,0
1259,1811814341,FALSE,finalized,5,7/15/2018 18:25:34,2,0.4095,7/13/2018 18:16:42,1810986641,7/13/2018 18:16:42,,,Hi can we request an early check in - we are arriving from New Jersey,1,0,1,0,0,0,1
1260,1811818228,FALSE,finalized,5,7/15/2018 5:35:21,2,1,7/13/2018 18:17:14,1810990637,7/13/2018 18:17:14,,,Do you know how to watch a movie on demand,1,0,0,0,0,0,1
1261,1811817051,FALSE,finalized,6,7/15/2018 17:53:17,2,1,7/13/2018 18:17:04,1810989420,7/13/2018 18:17:04,,,One more question - what time is check in on Thursday?,1,0,0,0,0,0,1
1262,1811818059,FALSE,finalized,5,7/15/2018 19:31:59,0,0.582,7/13/2018 18:17:12,1810990464,7/13/2018 18:17:12,,,Do you know what brand it is?,0,0,1,0,0,0,2
1263,1811818580,FALSE,finalized,5,7/15/2018 14:55:56,2,0.7925,7/13/2018 18:17:17,1810991001,7/13/2018 18:17:17,,,Hi what time is check in?,1,0,0,0,0,0,1
1264,1811818952,FALSE,finalized,5,7/15/2018 21:48:07,1,0.5701,7/13/2018 18:17:20,1810991384,7/13/2018 18:17:20,,,I will need return trip but I have no idea what time :(,0,0,1,0,0,0,0
1265,1811815725,FALSE,finalized,5,7/15/2018 15:47:33,3,0.3939,7/13/2018 18:16:53,1810988060,7/13/2018 18:16:53,,,"Hi there, what time is the car picking us up tomorrow?",0,0,1,0,0,0,0
1266,1811816151,FALSE,finalized,5,7/15/2018 14:32:03,0,1,7/13/2018 18:16:56,1810988494,7/13/2018 18:16:56,,,Let me know what is avail,0,0,0,0,0,0,2
1267,1811817754,FALSE,finalized,5,7/15/2018 18:25:58,0,0.6019,7/13/2018 18:17:10,1810990147,7/13/2018 18:17:10,,,"The beyond beef, do you want the beyond burger?",0,0,1,0,0,0,2
1268,1811818106,FALSE,finalized,5,7/15/2018 10:33:56,1,0.63,7/13/2018 18:17:13,1810990515,7/13/2018 18:17:13,,,Can you let me know when LeBron James gets here?,0,0,1,0,0,0,0
1269,1811818391,FALSE,finalized,5,7/15/2018 20:55:19,0,0.7864,7/13/2018 18:17:15,1810990804,7/13/2018 18:17:15,,,if so what time?,0,0,0,0,0,0,2
1270,1811818678,FALSE,finalized,5,7/15/2018 12:49:34,2,0.8131,7/13/2018 18:17:18,1810991101,7/13/2018 18:17:18,,,One question; do you have a pool?,1,0,0,0,0,0,1
1271,1811818973,FALSE,finalized,6,7/15/2018 14:58:38,1,1,7/13/2018 18:17:20,1810991407,7/13/2018 18:17:20,,,Could you text me when room is ready ? :,0,0,0,0,0,0,0
1272,1811814239,FALSE,finalized,5,7/15/2018 13:23:04,2,0.8119,7/13/2018 18:16:41,1810986536,7/13/2018 18:16:41,,,How early can we check in?,1,0,0,0,0,0,1
1273,1811817057,FALSE,finalized,5,7/15/2018 17:47:07,2,0.5769,7/13/2018 18:17:04,1810989426,7/13/2018 18:17:04,,,How soon can we check in?,1,0,1,0,0,0,1
1274,1811814479,FALSE,finalized,5,7/16/2018 2:29:39,0,0.7974,7/13/2018 18:16:43,1810986785,7/13/2018 18:16:43,,,"This is KK, who is this?",0,0,0,0,0,0,2
1275,1811816476,FALSE,finalized,7,7/15/2018 14:36:33,0,0.8815,7/13/2018 18:16:59,1810988826,7/13/2018 18:16:59,,,"This is your favor runner, which size drano would you like?",0,0,0,0,0,0,2
1276,1811818090,FALSE,finalized,6,7/15/2018 8:50:12,3,0.5135,7/13/2018 18:17:13,1810990497,7/13/2018 18:17:13,,,"Sure , how much is gonna be the up charge on that ?",0,0,1,0,0,0,0
1277,1811816380,FALSE,finalized,5,7/16/2018 0:22:29,0,1,7/13/2018 18:16:58,1810988729,7/13/2018 18:16:58,,,how does that compare?,0,0,0,0,0,0,2
1278,1811816193,FALSE,finalized,5,7/15/2018 10:15:26,1,1,7/13/2018 18:16:57,1810988536,7/13/2018 18:16:57,,,Hi we r in 1243 can we request a crib please?,0,0,0,0,0,0,0
1279,1811817631,FALSE,finalized,5,7/15/2018 14:51:02,2,1,7/13/2018 18:17:09,1810990021,7/13/2018 18:17:09,,,"Hi, what is the WiFi info?",1,0,0,0,0,0,1
1280,1811817598,FALSE,finalized,5,7/15/2018 18:30:59,2,0.7963,7/13/2018 18:17:08,1810989986,7/13/2018 18:17:08,,,how does check out work?,1,0,0,0,0,0,1
1281,1811816354,FALSE,finalized,5,7/15/2018 14:34:44,2,0.5941,7/13/2018 18:16:58,1810988702,7/13/2018 18:16:58,,,/ is there any way to get extra feather pillows ?,1,0,1,0,0,0,1
1282,1811814486,FALSE,finalized,5,7/15/2018 10:13:30,0,0.6038,7/13/2018 18:16:43,1810986792,7/13/2018 18:16:43,,,What time is it if I prepaid,0,0,1,0,0,0,2
1283,1811817655,FALSE,finalized,5,7/15/2018 20:43:03,2,0.8119,7/13/2018 18:17:09,1810990045,7/13/2018 18:17:09,,,"Hi, what is the code for the gate to the pool?",1,0,0,0,0,0,1
1284,1811814462,FALSE,finalized,5,7/15/2018 10:41:02,2,1,7/13/2018 18:16:43,1810986767,7/13/2018 18:16:43,,,"Good morning, what time is check out?",1,0,0,0,0,0,1
1285,1811816790,FALSE,finalized,5,7/15/2018 21:01:21,2,1,7/13/2018 18:17:02,1810989154,7/13/2018 18:17:02,,,"One quick question: where should we place garbage bags, please ?",1,0,0,0,0,0,1
1286,1811814985,FALSE,finalized,6,7/15/2018 9:13:05,0,0.8305,7/13/2018 18:16:47,1810987305,7/13/2018 18:16:47,,,Or can we stay another New get?,0,0,0,0,0,0,2
1287,1811816727,FALSE,finalized,5,7/15/2018 14:06:54,2,1,7/13/2018 18:17:01,1810989086,7/13/2018 18:17:01,,,Ok can we swim there while we are waiting?,1,0,0,0,0,0,1
1288,1811816840,FALSE,finalized,5,7/16/2018 1:16:20,2,1,7/13/2018 18:17:02,1810989204,7/13/2018 18:17:02,,,Looking to stay at the guild - how much do you charge for parking or is it complementary?,1,0,0,0,0,0,1
1289,1811814085,FALSE,finalized,5,7/16/2018 3:46:29,0,0.7975,7/13/2018 18:16:40,1810986372,7/13/2018 18:16:40,,,Well...I can't figure out how to tour the hotel on the TV,0,0,0,0,0,0,2
1290,1811815961,FALSE,finalized,6,7/15/2018 6:58:59,0,0.6727,7/13/2018 18:16:55,1810988300,7/13/2018 18:16:55,,,Do you know which cabinet ?,0,0,1,0,0,0,2
1291,1811816210,FALSE,finalized,5,7/16/2018 0:41:53,2,0.7926,7/13/2018 18:16:57,1810988554,7/13/2018 18:16:57,,,Do you have any idea of when the house keeping team are coming?,1,0,0,0,0,0,1
1292,1811817881,FALSE,finalized,5,7/16/2018 1:30:57,2,0.7798,7/13/2018 18:17:11,1810990282,7/13/2018 18:17:11,,,OK thank you and what is the commission on this rate please?.Regards.,1,0,0,0,0,0,1
1293,1811813712,FALSE,finalized,5,7/15/2018 18:15:25,2,0.6094,7/13/2018 18:16:37,1810985997,7/13/2018 18:16:37,,,This is parka Hoyle how do I use the check mate,1,0,1,0,0,0,1
1294,1811818357,FALSE,finalized,5,7/15/2018 10:03:00,2,1,7/13/2018 18:17:15,1810990769,7/13/2018 18:17:15,,,Do you know how late the pool is open?,1,0,0,0,0,0,1
1295,1811815420,FALSE,finalized,5,7/16/2018 4:48:20,2,1,7/13/2018 18:16:50,1810987746,7/13/2018 18:16:50,,,Quick question- is there an ATM at the hotel?,1,0,0,0,0,0,1
1296,1811818082,FALSE,finalized,5,7/15/2018 19:20:11,2,0.6095,7/13/2018 18:17:13,1810990489,7/13/2018 18:17:13,,,How much is it to add the Club Lounge to the room?,1,0,1,0,0,0,1
1297,1811815182,FALSE,finalized,5,7/15/2018 19:50:37,2,1,7/13/2018 18:16:48,1810987501,7/13/2018 18:16:48,,,"Also, how large is the full kitchen?",1,0,0,0,0,0,1
1298,1811816015,FALSE,finalized,5,7/15/2018 18:15:25,2,0.5717,7/13/2018 18:16:55,1810988357,7/13/2018 18:16:55,,,Hi is there a place we can dump our trash?,1,0,1,0,0,0,1
1299,1811818461,FALSE,finalized,5,7/15/2018 18:15:57,2,1,7/13/2018 18:17:16,1810990875,7/13/2018 18:17:16,,,Hey is there any punk rock hangouts I should go too?,1,0,0,0,0,0,1
1300,1811817463,FALSE,finalized,5,7/15/2018 18:47:08,2,0.7966,7/13/2018 18:17:07,1810989848,7/13/2018 18:17:07,,,"Hi, what is the wifi username and password.",1,0,0,0,0,0,1
1301,1811813548,FALSE,finalized,5,7/16/2018 4:28:00,2,0.801,7/13/2018 18:16:36,1810985829,7/13/2018 18:16:36,,,Room 346 - how much does it cost to bowl?,1,0,0,0,0,0,1
1302,1811817284,FALSE,finalized,5,7/16/2018 2:44:47,1,0.6381,7/13/2018 18:17:06,1810989661,7/13/2018 18:17:06,,,"We blew through the coffee in our room, can we get a restock?",0,0,1,0,0,0,0
1303,1811818932,FALSE,finalized,5,7/16/2018 0:09:07,0,0.8205,7/13/2018 18:17:20,1810991363,7/13/2018 18:17:20,,,Or can we even get them?,0,0,0,0,0,0,2
1304,1811814061,FALSE,finalized,5,7/15/2018 20:38:42,0,1,7/13/2018 18:16:40,1810986348,7/13/2018 18:16:40,,,how incompetent is your hotel?,0,0,0,0,0,0,2
1305,1811817468,FALSE,finalized,5,7/16/2018 3:06:24,2,0.5833,7/13/2018 18:17:07,1810989853,7/13/2018 18:17:07,,,I haven't received the secure access code and link to instructions on how to enter the building,1,0,1,0,0,0,1
1306,1811817001,FALSE,finalized,5,7/15/2018 4:41:59,2,0.7917,7/13/2018 18:17:03,1810989369,7/13/2018 18:17:03,,,John what's the checkout policy?,1,0,0,0,0,0,1
1307,1811818133,FALSE,finalized,5,7/15/2018 23:52:56,2,0.77,7/13/2018 18:17:13,1810990542,7/13/2018 18:17:13,,,Do you know what room the digital measures breakfast is being held?,1,0,0,0,0,0,1
1308,1811818168,FALSE,finalized,5,7/15/2018 10:30:38,0,0.4158,7/13/2018 18:17:13,1810990577,7/13/2018 18:17:13,,,Hey it's mark can you tell me how arrivals are left,0,0,1,0,0,0,2
1309,1811813406,FALSE,finalized,6,7/15/2018 13:36:18,0,1,7/13/2018 18:16:35,1810985680,7/13/2018 18:16:35,,,can you instruct me of how to do it,0,0,0,0,0,0,2
1310,1811814004,FALSE,finalized,5,7/15/2018 10:34:16,2,0.7963,7/13/2018 18:16:39,1810986291,7/13/2018 18:16:39,,,"Hi, is it possible to check in around 7 AM?",1,0,0,0,0,0,1
1311,1811817812,FALSE,finalized,5,7/15/2018 14:43:23,2,0.5888,7/13/2018 18:17:10,1810990206,7/13/2018 18:17:10,,,"Oh okay, what's the maximum of people that are allowed to stay per room?",1,0,1,0,0,0,1
1312,1811813219,FALSE,finalized,5,7/15/2018 21:21:03,2,1,7/13/2018 18:16:33,1810985488,7/13/2018 18:16:33,,,When does the store on the 6th floor open,1,0,0,0,0,0,1
1313,1811815894,FALSE,finalized,5,7/16/2018 1:09:50,0,0.7723,7/13/2018 18:16:54,1810988231,7/13/2018 18:16:54,,,Thank you and who is this?,0,0,0,0,0,0,2
1314,1811816876,FALSE,finalized,5,7/15/2018 23:41:04,2,1,7/13/2018 18:17:02,1810989240,7/13/2018 18:17:02,,,Hi - how do you get to the pool?,1,0,0,0,0,0,1
1315,1811813943,FALSE,finalized,5,7/16/2018 0:20:33,2,1,7/13/2018 18:16:39,1810986231,7/13/2018 18:16:39,,,is there a good breakfast spot in the hotel or nearby?,1,0,0,0,0,0,1
1316,1811813422,FALSE,finalized,6,7/15/2018 9:05:08,0,0.6983,7/13/2018 18:16:35,1810985698,7/13/2018 18:16:35,,,If so can you give us the address?,0,0,1,0,0,0,2
1317,1811818453,FALSE,finalized,5,7/15/2018 18:34:26,2,1,7/13/2018 18:17:16,1810990867,7/13/2018 18:17:16,,,If so what is their phone number?,1,0,0,0,0,0,1
1318,1811819205,FALSE,finalized,5,7/15/2018 19:18:54,3,1,7/13/2018 18:17:22,1810991667,7/13/2018 18:17:22,,,"We are actually looking for a room tonight, can we extend our stay for tonight also?",0,0,0,0,0,0,0
1319,1811814128,FALSE,finalized,5,7/15/2018 20:08:15,2,0.5906,7/13/2018 18:16:40,1810986417,7/13/2018 18:16:40,,,"Hello Shelly, what about the parking?",1,0,1,0,0,0,1
1320,1811817032,FALSE,finalized,6,7/15/2018 4:57:57,2,1,7/13/2018 18:17:04,1810989400,7/13/2018 18:17:04,,,"One last question, where do we enter a promotion code?",1,0,0,0,0,0,1
1321,1811815135,FALSE,finalized,5,7/15/2018 9:42:02,2,1,7/13/2018 18:16:48,1810987455,7/13/2018 18:16:48,,,".Yes, do you know of any close Walmart or grocery stores close to the hotel?",1,0,0,0,0,0,1
1322,1811817065,FALSE,finalized,5,7/15/2018 18:31:08,2,1,7/13/2018 18:17:04,1810989434,7/13/2018 18:17:04,,,"Hi, what would be the WiFi access code?",1,0,0,0,0,0,1
1323,1811816271,FALSE,finalized,8,7/15/2018 14:36:33,2,0.7292,7/13/2018 18:16:57,1810988617,7/13/2018 18:16:57,,,What do you need from the card info?,1,0,0,0,0,0,1
1324,1811819009,FALSE,finalized,5,7/15/2018 6:19:08,1,0.7885,7/13/2018 18:17:21,1810991448,7/13/2018 18:17:21,,,Can we have a bottle of Chardonnay on ice in our room for when we get there,0,0,0,0,0,0,0
1325,1811815202,FALSE,finalized,5,7/15/2018 22:22:20,0,1,7/13/2018 18:16:49,1810987522,7/13/2018 18:16:49,,,so what you do your $75,0,0,0,0,0,0,2
1326,1811816284,FALSE,finalized,5,7/15/2018 17:06:47,2,1,7/13/2018 18:16:57,1810988630,7/13/2018 18:16:57,,,Hello my friend actually just arrived is there any way she can park her car in garage too?,1,0,0,0,0,0,1
1327,1811815403,FALSE,finalized,5,7/15/2018 7:08:20,1,0.8,7/13/2018 18:16:50,1810987729,7/13/2018 18:16:50,,,"If I reply to this number, can you call me?",0,0,0,0,0,0,0
1328,1811818554,FALSE,finalized,5,7/16/2018 1:54:25,2,1,7/13/2018 18:17:17,1810990974,7/13/2018 18:17:17,,,Hello and can you confirm how late the Club level is serving breakfast this morning?,1,0,0,0,0,0,1
1329,1811815260,FALSE,finalized,6,7/15/2018 7:19:25,2,0.8338,7/13/2018 18:16:49,1810987583,7/13/2018 18:16:49,,,Ok great can we store our luggage with the bell desk?,1,0,0,0,0,0,1
1330,1811816126,FALSE,finalized,5,7/16/2018 2:48:42,0,1,7/13/2018 18:16:56,1810988468,7/13/2018 18:16:56,,,Ps how did the straight girl manage to pick up last night at a gay bar?????,0,0,0,0,0,0,2
1331,1811818272,FALSE,finalized,5,7/16/2018 0:28:22,2,1,7/13/2018 18:17:14,1810990681,7/13/2018 18:17:14,,,where can I leave/drop off a tip?,1,0,0,0,0,0,1
1332,1811818486,FALSE,finalized,5,7/15/2018 13:59:07,2,0.7941,7/13/2018 18:17:16,1810990900,7/13/2018 18:17:16,,,When are the hors d'oeuvres and where,1,0,0,0,0,0,1
1333,1811818311,FALSE,finalized,5,7/16/2018 3:12:48,0,0.4182,7/13/2018 18:17:15,1810990722,7/13/2018 18:17:15,,,Yes can you bring the keys up,0,0,1,0,0,0,2
1334,1811816527,FALSE,finalized,5,7/15/2018 7:16:28,2,1,7/13/2018 18:16:59,1810988878,7/13/2018 18:16:59,,,Did you find out how much the conference room is?,1,0,0,0,0,0,1
1335,1811815682,FALSE,finalized,5,7/15/2018 17:31:32,0,0.7981,7/13/2018 18:16:52,1810988017,7/13/2018 18:16:52,,,Sorry I meant *what is the best place,0,0,0,0,0,0,2
1336,1811817227,FALSE,finalized,5,7/15/2018 19:05:06,0,0.6019,7/13/2018 18:17:05,1810989602,7/13/2018 18:17:05,,,Can I use it when we check out?,0,0,1,0,0,0,2
1337,1811813852,FALSE,finalized,5,7/15/2018 13:38:38,2,1,7/13/2018 18:16:38,1810986138,7/13/2018 18:16:38,,,How do you connect to Wi-Fi?,1,0,0,0,0,0,1
1338,1811817854,FALSE,finalized,5,7/15/2018 19:20:11,2,0.7944,7/13/2018 18:17:11,1810990254,7/13/2018 18:17:11,,,"Hi, how do I login to the wifi?",1,0,0,0,0,0,1
1339,1811819096,FALSE,finalized,5,7/15/2018 10:37:22,2,0.5859,7/13/2018 18:17:21,1810991546,7/13/2018 18:17:21,,,"Hi this is Fei, could you help me check is there any locket code ?",1,0,1,0,0,0,1
1340,1811813816,FALSE,finalized,5,7/16/2018 1:24:15,2,0.8095,7/13/2018 18:16:38,1810986100,7/13/2018 18:16:38,,,Do the people who check in early rooms get cleaned first? ..,1,0,0,0,0,0,1
1341,1811817928,FALSE,finalized,5,7/15/2018 18:19:30,2,0.8037,7/13/2018 18:17:11,1810990327,7/13/2018 18:17:11,,,Could you let me know when there is parking available in your ramp or with valet?,1,0,0,0,0,0,1
1342,1811816922,FALSE,finalized,5,7/15/2018 5:23:22,2,1,7/13/2018 18:17:03,1810989287,7/13/2018 18:17:03,,,Can I park anywhere or is there a specific space for me?,1,0,0,0,0,0,1
1343,1811816366,FALSE,finalized,5,7/15/2018 18:43:53,2,1,7/13/2018 18:16:58,1810988715,7/13/2018 18:16:58,,,"This is Derryberry, we have a room but don’t know how to access.",1,0,0,0,0,0,1
1344,1811817983,FALSE,finalized,5,7/16/2018 1:09:50,2,0.604,7/13/2018 18:17:12,1810990384,7/13/2018 18:17:12,,,"When does the loud, thumping music stop?",1,0,1,0,0,0,1
1345,1811816261,FALSE,finalized,5,7/15/2018 22:10:16,2,1,7/13/2018 18:16:57,1810988607,7/13/2018 18:16:57,,,And what time is late check out?,1,0,0,0,0,0,1
1346,1811814159,FALSE,finalized,5,7/15/2018 16:07:51,1,1,7/13/2018 18:16:40,1810986452,7/13/2018 18:16:40,,,Hi can you please send up more towels?,0,0,0,0,0,0,0
1347,1811814790,FALSE,finalized,5,7/15/2018 13:51:53,2,1,7/13/2018 18:16:45,1810987103,7/13/2018 18:16:45,,,Hello who do I contact about tennis court rentals?,1,0,0,0,0,0,1
1348,1811814262,FALSE,finalized,5,7/15/2018 20:05:43,2,1,7/13/2018 18:16:41,1810986559,7/13/2018 18:16:41,,,What time does the coffee shop in the lobby open?,1,0,0,0,0,0,1
1349,1811818740,FALSE,finalized,5,7/15/2018 12:19:18,2,1,7/13/2018 18:17:19,1810991166,7/13/2018 18:17:19,,,And what time is check in?,1,0,0,0,0,0,1
1350,1811813930,FALSE,finalized,5,7/15/2018 18:35:41,2,1,7/13/2018 18:16:39,1810986217,7/13/2018 18:16:39,,,is there early check in?,1,0,0,0,0,0,1
1351,1811817823,FALSE,finalized,5,7/15/2018 6:03:19,0,0.5943,7/13/2018 18:17:10,1810990220,7/13/2018 18:17:10,,,do you want my email or just via text,0,0,1,0,0,0,2
1352,1811813232,FALSE,finalized,5,7/14/2018 22:25:43,1,0.797,7/13/2018 18:16:33,1810985501,7/13/2018 18:16:33,,,Can we please be notified when our room is ready?,0,0,0,0,0,0,0
